,Tissue,nHVG,cl,SScore,res,cl_method
20178,SIDM00078,n5000,2,0.045635417,,gmm
20179,SIDM00078,n5000,3,0.17082432,,gmm
20180,SIDM00078,n5000,4,-0.012181792,,gmm
20181,SIDM00078,n5000,5,-0.019582728,,gmm
20182,SIDM00078,n5000,6,-0.06751828,,gmm
20183,SIDM00078,n5000,7,-0.08162098,,gmm
20184,SIDM00078,n5000,8,-0.056076657,,gmm
20185,SIDM00078,n5000,9,-0.0596352,,gmm
20186,SIDM00078,n5000,10,-0.064716905,,gmm
20187,SIDM00078,n5500,2,0.037737444,,gmm
20188,SIDM00078,n5500,3,-0.00802642,,gmm
20189,SIDM00078,n5500,4,-0.017338187,,gmm
20190,SIDM00078,n5500,5,-0.031338852,,gmm
20191,SIDM00078,n5500,6,-0.0072693415,,gmm
20192,SIDM00078,n5500,7,-0.025439277,,gmm
20193,SIDM00078,n5500,8,-0.06373499,,gmm
20194,SIDM00078,n5500,9,-0.049370095,,gmm
20195,SIDM00078,n5500,10,-0.045511186,,gmm
20196,SIDM00078,n6000,2,0.007901714,,gmm
20197,SIDM00078,n6000,3,0.023528643,,gmm
20198,SIDM00078,n6000,4,-0.03730773,,gmm
20199,SIDM00078,n6000,5,-0.018214988,,gmm
20200,SIDM00078,n6000,6,-0.017808298,,gmm
20201,SIDM00078,n6000,7,-0.026837219,,gmm
20202,SIDM00078,n6000,8,0.019251697,,gmm
20203,SIDM00078,n6000,9,0.1770477,,gmm
20204,SIDM00078,n6000,10,0.14609145,,gmm
20205,SIDM00078,n6500,2,0.03186352,,gmm
20206,SIDM00078,n6500,3,-0.01247845,,gmm
20207,SIDM00078,n6500,4,-0.024325069,,gmm
20208,SIDM00078,n6500,5,-0.03819825,,gmm
20209,SIDM00078,n6500,6,0.005553376,,gmm
20210,SIDM00078,n6500,7,0.011192302,,gmm
20211,SIDM00078,n6500,8,-0.07659593,,gmm
20212,SIDM00078,n6500,9,-0.055701368,,gmm
20213,SIDM00078,n6500,10,-0.10788578,,gmm
20214,SIDM00078,n7000,2,0.033988845,,gmm
20215,SIDM00078,n7000,3,-0.009383522,,gmm
20216,SIDM00078,n7000,4,-0.052191332,,gmm
20217,SIDM00078,n7000,5,-0.061293725,,gmm
20218,SIDM00078,n7000,6,0.0696862,,gmm
20219,SIDM00078,n7000,7,0.0859334,,gmm
20220,SIDM00078,n7000,8,-0.04658982,,gmm
20221,SIDM00078,n7000,9,0.0009301755,,gmm
20222,SIDM00078,n7000,10,-0.016390651,,gmm
20223,SIDM00078,n7500,2,0.008753396,,gmm
20224,SIDM00078,n7500,3,0.16560665,,gmm
20225,SIDM00078,n7500,4,-0.03528759,,gmm
20226,SIDM00078,n7500,5,-0.04311308,,gmm
20227,SIDM00078,n7500,6,-0.015221906,,gmm
20228,SIDM00078,n7500,7,-0.011638498,,gmm
20229,SIDM00078,n7500,8,-0.0028728587,,gmm
20230,SIDM00078,n7500,9,0.20004728,,gmm
20231,SIDM00078,n7500,10,-0.0014966157,,gmm
20232,SIDM00078,n8000,2,0.0064871926,,gmm
20233,SIDM00078,n8000,3,-0.028187243,,gmm
20234,SIDM00078,n8000,4,-0.038884286,,gmm
20235,SIDM00078,n8000,5,-0.051925316,,gmm
20236,SIDM00078,n8000,6,0.010808225,,gmm
20237,SIDM00078,n8000,7,-0.023564616,,gmm
20238,SIDM00078,n8000,8,0.16842397,,gmm
20239,SIDM00078,n8000,9,0.16512574,,gmm
20240,SIDM00078,n8000,10,0.14640434,,gmm
20241,SIDM01105,n2000,2,0.07134303,,gmm
20242,SIDM01105,n2000,3,-0.032566696,,gmm
20243,SIDM01105,n2000,4,0.0072058216,,gmm
20244,SIDM01105,n2000,5,-0.044027932,,gmm
20245,SIDM01105,n2000,6,-0.01940807,,gmm
20246,SIDM01105,n2000,7,-0.02146812,,gmm
20247,SIDM01105,n2000,8,-0.035393864,,gmm
20248,SIDM01105,n2000,9,-0.07866447,,gmm
20249,SIDM01105,n2000,10,-0.07504446,,gmm
20250,SIDM01105,n2500,2,0.07960937,,gmm
20251,SIDM01105,n2500,3,0.022739483,,gmm
20252,SIDM01105,n2500,4,0.0103929,,gmm
20253,SIDM01105,n2500,5,0.0065024435,,gmm
20254,SIDM01105,n2500,6,-0.0030344478,,gmm
20255,SIDM01105,n2500,7,-0.021496342,,gmm
20256,SIDM01105,n2500,8,0.12808229,,gmm
20257,SIDM01105,n2500,9,0.11996196,,gmm
20258,SIDM01105,n2500,10,0.1125737,,gmm
20259,SIDM01105,n3000,2,0.055304844,,gmm
20260,SIDM01105,n3000,3,-0.009436615,,gmm
20261,SIDM01105,n3000,4,-0.044162486,,gmm
20262,SIDM01105,n3000,5,-0.122699276,,gmm
20263,SIDM01105,n3000,6,-0.12807374,,gmm
20264,SIDM01105,n3000,7,-0.13493487,,gmm
20265,SIDM01105,n3000,8,-0.062405344,,gmm
20266,SIDM01105,n3000,9,-0.0935036,,gmm
20267,SIDM01105,n3000,10,-0.1308032,,gmm
20268,SIDM01105,n3500,2,0.07584655,,gmm
20269,SIDM01105,n3500,3,-0.021952778,,gmm
20270,SIDM01105,n3500,4,-0.042658575,,gmm
20271,SIDM01105,n3500,5,-0.05569579,,gmm
20272,SIDM01105,n3500,6,-0.07106666,,gmm
20273,SIDM01105,n3500,7,-0.09260388,,gmm
20274,SIDM01105,n3500,8,-0.07260563,,gmm
20275,SIDM01105,n3500,9,-0.09652972,,gmm
20276,SIDM01105,n3500,10,-0.13569692,,gmm
20277,SIDM01105,n4000,2,0.077265166,,gmm
20278,SIDM01105,n4000,3,0.024093341,,gmm
20279,SIDM01105,n4000,4,0.0029311304,,gmm
20280,SIDM01105,n4000,5,-0.013195342,,gmm
20281,SIDM01105,n4000,6,-0.023783742,,gmm
20282,SIDM01105,n4000,7,-0.071564734,,gmm
20283,SIDM01105,n4000,8,0.0022128585,,gmm
20284,SIDM01105,n4000,9,0.00764054,,gmm
20285,SIDM01105,n4000,10,-0.027565205,,gmm
20286,SIDM01105,n4500,2,0.069590375,,gmm
20287,SIDM01105,n4500,3,-0.040132493,,gmm
20288,SIDM01105,n4500,4,-0.064000934,,gmm
20289,SIDM01105,n4500,5,-0.080248706,,gmm
20290,SIDM01105,n4500,6,-0.07354742,,gmm
20291,SIDM01105,n4500,7,0.010892248,,gmm
20292,SIDM01105,n4500,8,-0.07728331,,gmm
20293,SIDM01105,n4500,9,-0.10602192,,gmm
20294,SIDM01105,n4500,10,-0.13170017,,gmm
20295,SIDM01105,n5000,2,0.06704118,,gmm
20296,SIDM01105,n5000,3,-0.042954344,,gmm
20297,SIDM01105,n5000,4,-0.06838697,,gmm
20298,SIDM01105,n5000,5,-0.052494366,,gmm
20299,SIDM01105,n5000,6,-0.05990244,,gmm
20300,SIDM01105,n5000,7,-0.068495624,,gmm
20301,SIDM01105,n5000,8,-0.04206856,,gmm
20302,SIDM01105,n5000,9,-0.0969219,,gmm
20303,SIDM01105,n5000,10,-0.08597137,,gmm
20304,SIDM01105,n5500,2,0.06674133,,gmm
20305,SIDM01105,n5500,3,0.051860984,,gmm
20306,SIDM01105,n5500,4,-0.009670897,,gmm
20307,SIDM01105,n5500,5,-0.06646443,,gmm
20308,SIDM01105,n5500,6,-0.030825267,,gmm
20309,SIDM01105,n5500,7,-0.06892499,,gmm
20310,SIDM01105,n5500,8,-0.089178324,,gmm
20311,SIDM01105,n5500,9,-0.11744686,,gmm
20312,SIDM01105,n5500,10,-0.14618556,,gmm
20313,SIDM01105,n6000,2,0.057393007,,gmm
20314,SIDM01105,n6000,3,-0.039922353,,gmm
20315,SIDM01105,n6000,4,-0.05895143,,gmm
20316,SIDM01105,n6000,5,-0.06959682,,gmm
20317,SIDM01105,n6000,6,-0.07064722,,gmm
20318,SIDM01105,n6000,7,-0.08943446,,gmm
20319,SIDM01105,n6000,8,-0.11104679,,gmm
20320,SIDM01105,n6000,9,-0.13411365,,gmm
20321,SIDM01105,n6000,10,-0.15508999,,gmm
20322,SIDM01105,n6500,2,0.07472911,,gmm
20323,SIDM01105,n6500,3,-0.040548116,,gmm
20324,SIDM01105,n6500,4,-0.059527855,,gmm
20325,SIDM01105,n6500,5,-0.1193241,,gmm
20326,SIDM01105,n6500,6,-0.14498818,,gmm
20327,SIDM01105,n6500,7,-0.14922054,,gmm
20328,SIDM01105,n6500,8,-0.08694126,,gmm
20329,SIDM01105,n6500,9,-0.11804404,,gmm
20330,SIDM01105,n6500,10,-0.14398515,,gmm
20331,SIDM01105,n7000,2,0.06743997,,gmm
20332,SIDM01105,n7000,3,-0.036253672,,gmm
20333,SIDM01105,n7000,4,-0.06310133,,gmm
20334,SIDM01105,n7000,5,-0.12539113,,gmm
20335,SIDM01105,n7000,6,-0.118720315,,gmm
20336,SIDM01105,n7000,7,-0.12905684,,gmm
20337,SIDM01105,n7000,8,-0.10981251,,gmm
20338,SIDM01105,n7000,9,-0.11012643,,gmm
20339,SIDM01105,n7000,10,-0.07602768,,gmm
20340,SIDM01105,n7500,2,0.050121147,,gmm
20341,SIDM01105,n7500,3,-0.037226178,,gmm
20342,SIDM01105,n7500,4,-0.05901177,,gmm
20343,SIDM01105,n7500,5,0.026951566,,gmm
20344,SIDM01105,n7500,6,-0.07952839,,gmm
20345,SIDM01105,n7500,7,0.024787161,,gmm
20346,SIDM01105,n7500,8,-0.10654029,,gmm
20347,SIDM01105,n7500,9,-0.12280428,,gmm
20348,SIDM01105,n7500,10,-0.15200067,,gmm
20349,SIDM01105,n8000,2,0.059347223,,gmm
20350,SIDM01105,n8000,3,-0.031909537,,gmm
20351,SIDM01105,n8000,4,-0.059128422,,gmm
20352,SIDM01105,n8000,5,-0.043196574,,gmm
20353,SIDM01105,n8000,6,-0.050653737,,gmm
20354,SIDM01105,n8000,7,-0.055821847,,gmm
20355,SIDM01105,n8000,8,-0.08575478,,gmm
20356,SIDM01105,n8000,9,-0.09766976,,gmm
20357,SIDM01105,n8000,10,-0.12515602,,gmm
20358,SIDM00359,n2000,2,0.11138246,,gmm
20359,SIDM00359,n2000,3,0.08417488,,gmm
20360,SIDM00359,n2000,4,0.050303202,,gmm
20361,SIDM00359,n2000,5,0.030048022,,gmm
20362,SIDM00359,n2000,6,0.010855511,,gmm
20363,SIDM00359,n2000,7,0.0036649427,,gmm
20364,SIDM00359,n2000,8,-0.016558276,,gmm
20365,SIDM00359,n2000,9,-0.056077357,,gmm
20366,SIDM00359,n2000,10,-0.061521538,,gmm
20367,SIDM00359,n2500,2,0.109740905,,gmm
20368,SIDM00359,n2500,3,0.06366176,,gmm
20369,SIDM00359,n2500,4,0.0059023118,,gmm
20370,SIDM00359,n2500,5,-0.012491965,,gmm
20371,SIDM00359,n2500,6,-0.024880439,,gmm
20372,SIDM00359,n2500,7,-0.02946893,,gmm
20373,SIDM00359,n2500,8,-0.033973526,,gmm
20374,SIDM00359,n2500,9,-0.14660995,,gmm
20375,SIDM00359,n2500,10,-0.15584147,,gmm
20376,SIDM00359,n3000,2,0.108214125,,gmm
20377,SIDM00359,n3000,3,-0.058815185,,gmm
20378,SIDM00359,n3000,4,-0.10475189,,gmm
20379,SIDM00359,n3000,5,-0.12422783,,gmm
20380,SIDM00359,n3000,6,-0.13458735,,gmm
20381,SIDM00359,n3000,7,-0.13612235,,gmm
20382,SIDM00359,n3000,8,-0.05839019,,gmm
20383,SIDM00359,n3000,9,-0.16402273,,gmm
20384,SIDM00359,n3000,10,-0.16540752,,gmm
20385,SIDM00359,n3500,2,0.09781329,,gmm
20386,SIDM00359,n3500,3,0.05828259,,gmm
20387,SIDM00359,n3500,4,0.0067968154,,gmm
20388,SIDM00359,n3500,5,0.03949474,,gmm
20389,SIDM00359,n3500,6,-0.010258154,,gmm
20390,SIDM00359,n3500,7,-0.014682505,,gmm
20391,SIDM00359,n3500,8,-0.040773652,,gmm
20392,SIDM00359,n3500,9,-0.017866334,,gmm
20393,SIDM00359,n3500,10,-0.0024651836,,gmm
20394,SIDM00359,n4000,2,0.088543706,,gmm
20395,SIDM00359,n4000,3,-0.109756134,,gmm
20396,SIDM00359,n4000,4,-0.15436205,,gmm
20397,SIDM00359,n4000,5,-0.17619897,,gmm
20398,SIDM00359,n4000,6,-0.18440115,,gmm
20399,SIDM00359,n4000,7,-0.19783282,,gmm
20400,SIDM00359,n4000,8,-0.043712012,,gmm
20401,SIDM00359,n4000,9,-0.044118807,,gmm
20402,SIDM00359,n4000,10,-0.05024872,,gmm
20403,SIDM00359,n4500,2,0.08330728,,gmm
20404,SIDM00359,n4500,3,-0.115070835,,gmm
20405,SIDM00359,n4500,4,-0.16560042,,gmm
20406,SIDM00359,n4500,5,-0.18233533,,gmm
20407,SIDM00359,n4500,6,-0.19055249,,gmm
20408,SIDM00359,n4500,7,-0.20304362,,gmm
20409,SIDM00359,n4500,8,-0.00659211,,gmm
20410,SIDM00359,n4500,9,-0.059799384,,gmm
20411,SIDM00359,n4500,10,-0.0686431,,gmm
20412,SIDM00359,n5000,2,0.081927784,,gmm
20413,SIDM00359,n5000,3,-0.10871599,,gmm
20414,SIDM00359,n5000,4,-0.120414674,,gmm
20415,SIDM00359,n5000,5,-0.123476334,,gmm
20416,SIDM00359,n5000,6,-0.15094832,,gmm
20417,SIDM00359,n5000,7,-0.15361217,,gmm
20418,SIDM00359,n5000,8,-0.06231696,,gmm
20419,SIDM00359,n5000,9,-0.09314601,,gmm
20420,SIDM00359,n5000,10,-0.09812341,,gmm
20421,SIDM00359,n5500,2,0.07436467,,gmm
20422,SIDM00359,n5500,3,-0.1363879,,gmm
20423,SIDM00359,n5500,4,-0.1483167,,gmm
20424,SIDM00359,n5500,5,-0.15233678,,gmm
20425,SIDM00359,n5500,6,-0.17903379,,gmm
20426,SIDM00359,n5500,7,-0.180788,,gmm
20427,SIDM00359,n5500,8,-0.07403017,,gmm
20428,SIDM00359,n5500,9,-0.100961566,,gmm
20429,SIDM00359,n5500,10,-0.10101712,,gmm
20430,SIDM00359,n6000,2,0.06951895,,gmm
20431,SIDM00359,n6000,3,-0.1305535,,gmm
20432,SIDM00359,n6000,4,-0.14155972,,gmm
20433,SIDM00359,n6000,5,-0.14613254,,gmm
20434,SIDM00359,n6000,6,-0.1752046,,gmm
20435,SIDM00359,n6000,7,-0.17783903,,gmm
20436,SIDM00359,n6000,8,-0.076144874,,gmm
20437,SIDM00359,n6000,9,-0.10681384,,gmm
20438,SIDM00359,n6000,10,-0.10666936,,gmm
20439,SIDM00359,n6500,2,0.06077355,,gmm
20440,SIDM00359,n6500,3,-0.12683074,,gmm
20441,SIDM00359,n6500,4,-0.14045843,,gmm
20442,SIDM00359,n6500,5,-0.14568935,,gmm
20443,SIDM00359,n6500,6,-0.17523694,,gmm
20444,SIDM00359,n6500,7,-0.17811745,,gmm
20445,SIDM00359,n6500,8,-0.113198474,,gmm
20446,SIDM00359,n6500,9,-0.13539667,,gmm
20447,SIDM00359,n6500,10,-0.13785352,,gmm
20448,SIDM00359,n7000,2,0.05759057,,gmm
20449,SIDM00359,n7000,3,-0.110732995,,gmm
20450,SIDM00359,n7000,4,-0.12592818,,gmm
20451,SIDM00359,n7000,5,-0.13187271,,gmm
20452,SIDM00359,n7000,6,-0.16208832,,gmm
20453,SIDM00359,n7000,7,-0.16658807,,gmm
20454,SIDM00359,n7000,8,-0.086830005,,gmm
20455,SIDM00359,n7000,9,0.048196204,,gmm
20456,SIDM00359,n7000,10,0.0075728795,,gmm
20457,SIDM00359,n7500,2,0.051936764,,gmm
20458,SIDM00359,n7500,3,-0.1280849,,gmm
20459,SIDM00359,n7500,4,-0.14424308,,gmm
20460,SIDM00359,n7500,5,-0.14937522,,gmm
20461,SIDM00359,n7500,6,-0.17912261,,gmm
20462,SIDM00359,n7500,7,-0.18310189,,gmm
20463,SIDM00359,n7500,8,-0.09505039,,gmm
20464,SIDM00359,n7500,9,-0.1203462,,gmm
20465,SIDM00359,n7500,10,-0.1204593,,gmm
20466,SIDM00359,n8000,2,0.048052613,,gmm
20467,SIDM00359,n8000,3,-0.1376409,,gmm
20468,SIDM00359,n8000,4,-0.15391365,,gmm
20469,SIDM00359,n8000,5,-0.15853244,,gmm
20470,SIDM00359,n8000,6,-0.18551809,,gmm
20471,SIDM00359,n8000,7,-0.1893061,,gmm
20472,SIDM00359,n8000,8,-0.12621291,,gmm
20473,SIDM00359,n8000,9,-0.13176681,,gmm
20474,SIDM00359,n8000,10,-0.13338411,,gmm
20475,SIDM00649,n2000,2,0.45353398,,gmm
20476,SIDM00649,n2000,3,0.2965623,,gmm
20477,SIDM00649,n2000,4,0.24525997,,gmm
20478,SIDM00649,n2000,5,0.2140438,,gmm
20479,SIDM00649,n2000,6,0.18965603,,gmm
20480,SIDM00649,n2000,7,0.18471602,,gmm
20481,SIDM00649,n2000,8,-0.19560988,,gmm
20482,SIDM00649,n2000,9,-0.20474759,,gmm
20483,SIDM00649,n2000,10,0.20163208,,gmm
20484,SIDM00649,n2500,2,0.46513945,,gmm
20485,SIDM00649,n2500,3,0.30882376,,gmm
20486,SIDM00649,n2500,4,0.26853976,,gmm
20487,SIDM00649,n2500,5,0.24614413,,gmm
20488,SIDM00649,n2500,6,-0.1800127,,gmm
20489,SIDM00649,n2500,7,0.22535108,,gmm
20490,SIDM00649,n2500,8,-0.1408477,,gmm
20491,SIDM00649,n2500,9,-0.14838786,,gmm
20492,SIDM00649,n2500,10,-0.02898158,,gmm
20493,SIDM00649,n3000,2,0.4672436,,gmm
20494,SIDM00649,n3000,3,0.3085057,,gmm
20495,SIDM00649,n3000,4,0.26912248,,gmm
20496,SIDM00649,n3000,5,0.248942,,gmm
20497,SIDM00649,n3000,6,0.22949229,,gmm
20498,SIDM00649,n3000,7,-0.20248103,,gmm
20499,SIDM00649,n3000,8,0.22491616,,gmm
20500,SIDM00649,n3000,9,-0.21120144,,gmm
20501,SIDM00649,n3000,10,-0.2269505,,gmm
20502,SIDM00649,n3500,2,0.010830818,,gmm
20503,SIDM00649,n3500,3,-0.033427075,,gmm
20504,SIDM00649,n3500,4,0.27186573,,gmm
20505,SIDM00649,n3500,5,0.25233686,,gmm
20506,SIDM00649,n3500,6,-0.18454233,,gmm
20507,SIDM00649,n3500,7,-0.18114474,,gmm
20508,SIDM00649,n3500,8,-0.22094612,,gmm
20509,SIDM00649,n3500,9,-0.22492094,,gmm
20510,SIDM00649,n3500,10,-0.2289705,,gmm
20511,SIDM00649,n4000,2,0.4670461,,gmm
20512,SIDM00649,n4000,3,0.30806994,,gmm
20513,SIDM00649,n4000,4,0.2668375,,gmm
20514,SIDM00649,n4000,5,0.23804134,,gmm
20515,SIDM00649,n4000,6,-0.19197056,,gmm
20516,SIDM00649,n4000,7,-0.19850102,,gmm
20517,SIDM00649,n4000,8,0.18721385,,gmm
20518,SIDM00649,n4000,9,0.15359227,,gmm
20519,SIDM00649,n4000,10,0.18485771,,gmm
20520,SIDM00649,n4500,2,0.4689904,,gmm
20521,SIDM00649,n4500,3,0.30939913,,gmm
20522,SIDM00649,n4500,4,0.27210853,,gmm
20523,SIDM00649,n4500,5,0.25021648,,gmm
20524,SIDM00649,n4500,6,-0.18738896,,gmm
20525,SIDM00649,n4500,7,-0.20643255,,gmm
20526,SIDM00649,n4500,8,-0.2052022,,gmm
20527,SIDM00649,n4500,9,0.22723566,,gmm
20528,SIDM00649,n4500,10,0.1625828,,gmm
20529,SIDM00649,n5000,2,0.46468866,,gmm
20530,SIDM00649,n5000,3,0.30512914,,gmm
20531,SIDM00649,n5000,4,0.2393166,,gmm
20532,SIDM00649,n5000,5,0.21941872,,gmm
20533,SIDM00649,n5000,6,0.09623919,,gmm
20534,SIDM00649,n5000,7,0.12351294,,gmm
20535,SIDM00649,n5000,8,-0.20128144,,gmm
20536,SIDM00649,n5000,9,-0.21523853,,gmm
20537,SIDM00649,n5000,10,-0.22569425,,gmm
20538,SIDM00649,n5500,2,0.4608952,,gmm
20539,SIDM00649,n5500,3,0.30261323,,gmm
20540,SIDM00649,n5500,4,0.26068938,,gmm
20541,SIDM00649,n5500,5,0.24354294,,gmm
20542,SIDM00649,n5500,6,-0.17696834,,gmm
20543,SIDM00649,n5500,7,-0.19466794,,gmm
20544,SIDM00649,n5500,8,-0.21926288,,gmm
20545,SIDM00649,n5500,9,-0.22461821,,gmm
20546,SIDM00649,n5500,10,-0.22698686,,gmm
20547,SIDM00649,n6000,2,0.4548641,,gmm
20548,SIDM00649,n6000,3,0.2977735,,gmm
20549,SIDM00649,n6000,4,0.2560412,,gmm
20550,SIDM00649,n6000,5,-0.16760929,,gmm
20551,SIDM00649,n6000,6,-0.19346213,,gmm
20552,SIDM00649,n6000,7,-0.21323593,,gmm
20553,SIDM00649,n6000,8,-0.21700858,,gmm
20554,SIDM00649,n6000,9,-0.22170402,,gmm
20555,SIDM00649,n6000,10,-0.22239074,,gmm
20556,SIDM00649,n6500,2,0.4458351,,gmm
20557,SIDM00649,n6500,3,0.2903891,,gmm
20558,SIDM00649,n6500,4,0.22530903,,gmm
20559,SIDM00649,n6500,5,0.20678963,,gmm
20560,SIDM00649,n6500,6,0.06398112,,gmm
20561,SIDM00649,n6500,7,0.050820306,,gmm
20562,SIDM00649,n6500,8,0.10530686,,gmm
20563,SIDM00649,n6500,9,0.08393876,,gmm
20564,SIDM00649,n6500,10,0.105274625,,gmm
20565,SIDM00649,n7000,2,0.4437947,,gmm
20566,SIDM00649,n7000,3,0.28861472,,gmm
20567,SIDM00649,n7000,4,0.20448317,,gmm
20568,SIDM00649,n7000,5,-0.1548823,,gmm
20569,SIDM00649,n7000,6,-0.17016356,,gmm
20570,SIDM00649,n7000,7,0.05806811,,gmm
20571,SIDM00649,n7000,8,0.049478758,,gmm
20572,SIDM00649,n7000,9,0.043203373,,gmm
20573,SIDM00649,n7000,10,-0.0033351274,,gmm
20574,SIDM00649,n7500,2,0.43363217,,gmm
20575,SIDM00649,n7500,3,0.2795978,,gmm
20576,SIDM00649,n7500,4,0.20377156,,gmm
20577,SIDM00649,n7500,5,0.18437232,,gmm
20578,SIDM00649,n7500,6,0.09663041,,gmm
20579,SIDM00649,n7500,7,0.08620996,,gmm
20580,SIDM00649,n7500,8,-0.22488424,,gmm
20581,SIDM00649,n7500,9,-0.2304207,,gmm
20582,SIDM00649,n7500,10,0.010764071,,gmm
20583,SIDM00649,n8000,2,0.4266333,,gmm
20584,SIDM00649,n8000,3,0.27421603,,gmm
20585,SIDM00649,n8000,4,-0.13203734,,gmm
20586,SIDM00649,n8000,5,-0.16356091,,gmm
20587,SIDM00649,n8000,6,-0.2238367,,gmm
20588,SIDM00649,n8000,7,-0.2295067,,gmm
20589,SIDM00649,n8000,8,0.12998936,,gmm
20590,SIDM00649,n8000,9,0.1227096,,gmm
20591,SIDM00649,n8000,10,0.1161502,,gmm
20592,SIDM01066,n2000,2,0.036440495,,gmm
20593,SIDM01066,n2000,3,0.0026715891,,gmm
20594,SIDM01066,n2000,4,0.009624611,,gmm
20595,SIDM01066,n2000,5,-0.043502245,,gmm
20596,SIDM01066,n2000,6,-0.03832639,,gmm
20597,SIDM01066,n2000,7,-0.06721179,,gmm
20598,SIDM01066,n2000,8,-0.07533165,,gmm
20599,SIDM01066,n2000,9,-0.09371158,,gmm
20600,SIDM01066,n2000,10,-0.101224124,,gmm
20601,SIDM01066,n2500,2,0.037401162,,gmm
20602,SIDM01066,n2500,3,0.0028265787,,gmm
20603,SIDM01066,n2500,4,-0.012525378,,gmm
20604,SIDM01066,n2500,5,-0.05739906,,gmm
20605,SIDM01066,n2500,6,-0.094887495,,gmm
20606,SIDM01066,n2500,7,-0.09320579,,gmm
20607,SIDM01066,n2500,8,-0.081879646,,gmm
20608,SIDM01066,n2500,9,-0.10071814,,gmm
20609,SIDM01066,n2500,10,-0.12342309,,gmm
20610,SIDM01066,n3000,2,0.03519976,,gmm
20611,SIDM01066,n3000,3,0.002459031,,gmm
20612,SIDM01066,n3000,4,-0.028418345,,gmm
20613,SIDM01066,n3000,5,-0.031077202,,gmm
20614,SIDM01066,n3000,6,-0.064925976,,gmm
20615,SIDM01066,n3000,7,0.02841465,,gmm
20616,SIDM01066,n3000,8,-0.0407076,,gmm
20617,SIDM01066,n3000,9,-0.06540606,,gmm
20618,SIDM01066,n3000,10,-0.08519462,,gmm
20619,SIDM01066,n3500,2,0.020302301,,gmm
20620,SIDM01066,n3500,3,-0.034511954,,gmm
20621,SIDM01066,n3500,4,-0.08343757,,gmm
20622,SIDM01066,n3500,5,-0.09329938,,gmm
20623,SIDM01066,n3500,6,-0.11049296,,gmm
20624,SIDM01066,n3500,7,-0.13104743,,gmm
20625,SIDM01066,n3500,8,-0.11345205,,gmm
20626,SIDM01066,n3500,9,-0.13847102,,gmm
20627,SIDM01066,n3500,10,-0.16079721,,gmm
20628,SIDM01066,n4000,2,0.027942594,,gmm
20629,SIDM01066,n4000,3,-0.00041887842,,gmm
20630,SIDM01066,n4000,4,-0.027062798,,gmm
20631,SIDM01066,n4000,5,-0.032646485,,gmm
20632,SIDM01066,n4000,6,-0.05457191,,gmm
20633,SIDM01066,n4000,7,-0.09065394,,gmm
20634,SIDM01066,n4000,8,-0.08917014,,gmm
20635,SIDM01066,n4000,9,-0.119058505,,gmm
20636,SIDM01066,n4000,10,-0.13063627,,gmm
20637,SIDM01066,n4500,2,0.02890431,,gmm
20638,SIDM01066,n4500,3,-0.0050391215,,gmm
20639,SIDM01066,n4500,4,-0.021462455,,gmm
20640,SIDM01066,n4500,5,-0.057601027,,gmm
20641,SIDM01066,n4500,6,-0.09088228,,gmm
20642,SIDM01066,n4500,7,-0.11674464,,gmm
20643,SIDM01066,n4500,8,-0.120026104,,gmm
20644,SIDM01066,n4500,9,-0.121015355,,gmm
20645,SIDM01066,n4500,10,-0.13296413,,gmm
20646,SIDM01066,n5000,2,0.025955334,,gmm
20647,SIDM01066,n5000,3,0.013720848,,gmm
20648,SIDM01066,n5000,4,-0.0026080464,,gmm
20649,SIDM01066,n5000,5,-0.012822778,,gmm
20650,SIDM01066,n5000,6,0.048357666,,gmm
20651,SIDM01066,n5000,7,-0.07370172,,gmm
20652,SIDM01066,n5000,8,-0.10551499,,gmm
20653,SIDM01066,n5000,9,-0.09665205,,gmm
20654,SIDM01066,n5000,10,-0.12212404,,gmm
20655,SIDM01066,n5500,2,0.03032264,,gmm
20656,SIDM01066,n5500,3,0.018238856,,gmm
20657,SIDM01066,n5500,4,-0.0396545,,gmm
20658,SIDM01066,n5500,5,-0.05949214,,gmm
20659,SIDM01066,n5500,6,-0.07951056,,gmm
20660,SIDM01066,n5500,7,-0.11455321,,gmm
20661,SIDM01066,n5500,8,-0.12267994,,gmm
20662,SIDM01066,n5500,9,-0.11658926,,gmm
20663,SIDM01066,n5500,10,-0.09196249,,gmm
20664,SIDM01066,n6000,2,0.030800063,,gmm
20665,SIDM01066,n6000,3,0.0111452015,,gmm
20666,SIDM01066,n6000,4,-0.047992993,,gmm
20667,SIDM01066,n6000,5,-0.057903588,,gmm
20668,SIDM01066,n6000,6,-0.08391336,,gmm
20669,SIDM01066,n6000,7,-0.11418454,,gmm
20670,SIDM01066,n6000,8,-0.09889029,,gmm
20671,SIDM01066,n6000,9,-0.09398466,,gmm
20672,SIDM01066,n6000,10,-0.08544911,,gmm
20673,SIDM01066,n6500,2,0.03375,,gmm
20674,SIDM01066,n6500,3,0.008997572,,gmm
20675,SIDM01066,n6500,4,0.0027549253,,gmm
20676,SIDM01066,n6500,5,-0.04275225,,gmm
20677,SIDM01066,n6500,6,-0.06940294,,gmm
20678,SIDM01066,n6500,7,-0.09192192,,gmm
20679,SIDM01066,n6500,8,-0.12542196,,gmm
20680,SIDM01066,n6500,9,-0.11551564,,gmm
20681,SIDM01066,n6500,10,-0.009701936,,gmm
